saleid,parcelid,parcel_level_latitude,parcel_level_longitude
1003774766.0,1,36.229,-81.3917
1003774769.0,1,36.2781,-80.9931
1003774785.0,1,36.203,-81.3935
1003774787.0,1,36.3426,-81.143
1003774788.0,1,36.2907,-81.3516
1003774789.0,1,36.2897,-81.1609
1003774790.0,1,36.3037,-81.1294
1003774791.0,1,36.0683,-81.2907
1003774795.0,1,36.2904,-81.3257
1003774799.0,1,36.1065,-81.5245
1003774801.0,1,36.1872,-80.9896
1003774807.0,1,36.3685,-81.1312
1003774814.0,1,36.0948,-80.965
1003774815.0,1,36.088,-81.4368
1003774819.0,1,36.1067,-81.3962
1003774820.0,1,36.1046,-81.4045
1003774822.0,1,36.1832,-81.3919
1003774825.0,1,36.32,-81.1762
1003774826.0,1,36.3473,-81.3078
1003774827.0,1,36.1004,-81.3958
1003774831.0,1,36.2352,-81.0144
1003774832.0,1,36.074,-81.3235
1003774852.0,1,36.1306,-81.4275
1003774854.0,1,36.2652,-81.0696
1003774858.0,1,36.3274,-81.3399
1003774863.0,1,36.2105,-81.4547
1003774865.0,1,36.2729,-81.3519
1003774866.0,1,36.2595,-81.0701
1003774876.0,1,36.1513,-80.9545
1003774882.0,1,36.1644,-81.4736
1003774885.0,1,36.0822,-81.2883
1003774888.0,1,36.2252,-81.3684
1003774898.0,1,36.2866,-81.3174
1003774899.0,1,36.2192,-81.4541
1003774900.0,1,36.2186,-81.4509
1003774901.0,1,36.2861,-81.3027
1003774907.0,1,36.101,-81.5172
1003774914.0,1,36.3503,-81.0266
1003774918.0,1,36.3789,-80.9964
1003774924.0,1,36.32,-81.2916
1003774939.0,1,36.2512,-80.9721
1003774945.0,1,36.3089,-81.3159
1003774947.0,1,36.0416,-81.2241
1003774956.0,1,36.3251,-80.9525
1003774967.0,1,36.1611,-81.4267
1003774968.0,1,36.1388,-81.4864
1003774981.0,1,36.2893,-81.3227
1003775002.0,1,36.2064,-81.3664
1003775005.0,1,36.3056,-81.1745
1003775006.0,1,36.3584,-81.1525
1003775011.0,1,36.1255,-80.9466
1003775013.0,1,36.1845,-81.3576
1003775019.0,1,36.1191,-81.4661
1003775025.0,1,36.2913,-81.3213
1003775026.0,1,36.131,-81.4326
1003775029.0,1,36.3738,-80.9675
1003775030.0,1,36.0315,-81.0944
1003775037.0,1,36.2268,-81.4018
1003775047.0,1,36.3267,-80.9069
1003775050.0,1,36.0336,-81.2399
1003775054.0,1,36.2872,-81.1896
1003775059.0,1,36.3598,-80.9923
1003775060.0,1,36.2859,-81.0886
1003775062.0,1,36.1999,-81.3593
1003775066.0,1,36.2857,-81.1722
1003775068.0,1,36.1224,-81.3994
1003775070.0,1,36.3345,-81.3071
1003775073.0,1,36.0366,-81.2163
1003775075.0,1,36.1788,-81.4036
1003775085.0,1,36.1893,-81.3954
1003775087.0,1,36.1728,-80.9753
1003775088.0,1,36.1705,-81.3714
1003775093.0,1,36.1905,-81.3567
1003775094.0,1,36.1226,-81.4601
1003775096.0,1,36.0569,-81.0879
1003775101.0,1,36.0556,-81.1148
1003775102.0,1,36.0933,-80.9668
1003775106.0,1,36.0605,-81.0513
1003775113.0,1,36.2715,-80.9957
1003775115.0,1,36.217,-81.4088
1003775117.0,1,36.0511,-81.3053
1003775120.0,1,36.3049,-81.2543
1003775123.0,1,36.0906,-81.2837
1003775125.0,1,36.0919,-81.2928
1003775126.0,1,36.3475,-81.0714
1003775129.0,1,36.2178,-81.3779
1003775132.0,1,36.3859,-80.9645
1003775137.0,1,36.2172,-81.4305
1003775141.0,1,36.1218,-81.5302
1003775143.0,1,36.142,-81.4427
1003775146.0,1,36.2656,-81.013
1003775148.0,1,36.345,-81.3246
1003775150.0,1,36.3533,-80.9949
1003775152.0,1,36.2692,-81.4056
1003775154.0,1,36.1146,-81.4702
1003775155.0,1,36.3651,-81.1473
1003775157.0,1,36.226,-80.98
1003775160.0,1,36.2125,-81.4548
1003775162.0,1,36.3682,-81.1415
1003775197.0,1,36.207,-81.3747
1003775201.0,1,36.0851,-81.2794
1003775202.0,1,36.3395,-81.1048
1003775203.0,1,36.3054,-81.1808
1003775206.0,1,36.3678,-81.1546
1003775209.0,1,36.0604,-81.1201
1003775218.0,1,36.1615,-80.9396
1003775219.0,1,36.121,-81.4785
1003775360.0,1,35.777,-78.0633
1003775365.0,1,36.2132,-80.6015
1003775366.0,1,36.2129,-80.6033
1003775368.0,1,36.2308,-80.4579
1003775369.0,1,36.0631,-80.765
1003775370.0,1,36.2264,-80.4605
1003775375.0,1,36.2006,-80.5642
1003775381.0,1,36.2318,-80.4993
1003775382.0,1,36.2214,-80.4563
1003775387.0,1,36.1602,-80.5756
1003775393.0,1,36.0675,-80.5561
1003775398.0,1,36.0574,-80.734
1003775410.0,1,36.1738,-80.4809
1003775413.0,1,36.1647,-80.8517
1003775417.0,1,36.2041,-80.6635
1003775419.0,1,36.1765,-80.6024
1003775420.0,1,36.181,-80.5456
1003775427.0,1,36.1358,-80.7958
1003775429.0,1,36.1381,-80.5126
1003775437.0,1,36.2183,-80.7299
1003775438.0,1,36.2655,-80.6917
1003775441.0,1,36.2356,-80.6708
1003775451.0,1,36.2463,-80.5518
1003775452.0,1,36.2426,-80.6417
1003775467.0,1,36.0589,-80.8048
1003775474.0,1,36.2618,-80.6105
1003775478.0,1,36.1572,-80.8327
1003775479.0,1,36.1615,-80.8106
1003775481.0,1,36.2252,-80.6018
1003775488.0,1,36.2548,-80.5299
1003775489.0,1,36.2113,-80.499
1003775492.0,1,36.0527,-80.5604
1003775493.0,1,36.0916,-80.5284
1003775496.0,1,36.1252,-80.8536
1003775498.0,1,36.1208,-80.5714
1003775499.0,1,36.2638,-80.6101
1003775501.0,1,36.2857,-80.6262
1003775509.0,1,36.24,-80.7581
1003775526.0,1,36.2593,-80.5438
1003775529.0,1,36.0787,-80.551
1003775531.0,1,36.2292,-80.5049
1003775533.0,1,36.1622,-80.5706
1003775535.0,1,36.2621,-80.5502
1003775546.0,1,36.2485,-80.5377
1003775548.0,1,36.2154,-80.6009
1003775551.0,1,36.1783,-80.5841
1003775552.0,1,36.2512,-80.5514
1003775553.0,1,36.1683,-80.5121
1003775555.0,1,36.2179,-80.7279
1003775556.0,1,36.0654,-80.8419
1003775565.0,1,36.2308,-80.4542
1003775571.0,1,36.2386,-80.4751
1003775572.0,1,36.057,-80.6083
1003775575.0,1,36.2477,-80.4773
1003775577.0,1,36.0545,-80.6121
1003775580.0,1,36.0882,-80.5809
1003775590.0,1,36.2592,-80.6444
1003775599.0,1,36.2471,-80.4835
1003775600.0,1,36.1703,-80.801
1003775609.0,1,36.1644,-80.8688
1003775615.0,1,36.1039,-80.799
1003775617.0,1,36.0631,-80.5559
1003775618.0,1,36.063,-80.5591
1003775659.0,1,35.965,-82.3424
1003775666.0,1,35.923,-82.3387
1003775669.0,1,35.9566,-82.409
1003775678.0,1,35.9137,-82.462
1003775679.0,1,35.9375,-82.4426
1003775689.0,1,35.9491,-82.2162
1003775699.0,1,35.9106,-82.317
1003775705.0,1,36.0007,-82.3244
1003775708.0,1,35.9896,-82.2258
1003775721.0,1,35.9317,-82.3806
1003775726.0,1,35.9248,-82.2846
1003775731.0,1,35.8424,-82.1832
1003775743.0,1,35.9699,-82.4495
1003775747.0,1,35.9405,-82.253
1003775754.0,1,35.9377,-82.205
1003775759.0,1,35.9843,-82.3508
1003775765.0,1,35.941,-82.343
1003775773.0,1,35.8979,-82.161
1003775776.0,1,35.9665,-82.2631
1003775780.0,1,35.9723,-82.3137
1003775781.0,1,35.968,-82.2755
1003775786.0,1,35.9605,-82.3519
1003775787.0,1,35.989,-82.2459
1003775788.0,1,35.8623,-82.4128
1003775792.0,1,36.005,-82.2789
1003775802.0,1,35.9807,-82.2867
1003775807.0,1,35.9829,-82.2622
1003775811.0,1,35.9258,-82.2088
1003775814.0,1,35.9959,-82.3884
1003775815.0,1,36.0024,-82.2285
1003775816.0,1,35.9172,-82.2474
1003775819.0,1,35.9866,-82.2945
1003775823.0,1,35.9681,-82.2117
1003775826.0,1,35.9337,-82.1945
1003775827.0,1,35.9446,-82.4641
1003775830.0,1,35.9641,-82.2275
1003775839.0,1,35.8968,-82.3954
1003775840.0,1,35.9581,-82.2168
1003775842.0,1,35.9605,-82.2164
1003775846.0,1,35.9355,-82.4469
1003775848.0,1,35.9827,-82.38
1003775850.0,1,35.8756,-82.204
1003775854.0,1,35.9193,-82.4273
1003775855.0,1,35.9609,-82.2605
1003775861.0,1,35.9666,-82.2055
1003775866.0,1,36.0252,-82.3038
1003775869.0,1,35.8953,-82.1909
1003775876.0,1,35.8426,-82.186
1003775885.0,1,35.9791,-82.2804
1003775889.0,1,35.9858,-82.1929
1003775890.0,1,35.9273,-82.2304
1003775894.0,1,35.9251,-82.3302
1003775899.0,1,35.9825,-82.3006
1003775902.0,1,35.9542,-82.2135
1003775917.0,1,35.9602,-82.2291
1003775919.0,1,35.952,-82.2225
1003775925.0,1,35.8576,-82.1761
1003775934.0,1,35.8927,-82.4022
1003775937.0,1,35.9755,-82.4294
1003775938.0,1,35.8859,-82.4213
1003775949.0,1,35.9933,-82.2063
1003775953.0,1,35.9691,-82.2473
1003775954.0,1,35.9405,-82.1902
1003775957.0,1,35.9679,-82.4261
1003775958.0,1,35.9181,-82.4172
1003775968.0,1,35.8481,-82.1585
1003775969.0,1,35.9679,-82.2534
1003775971.0,1,35.9107,-82.4846
1003775974.0,1,35.9733,-82.3656
1003775981.0,1,35.9287,-82.4838
1003775993.0,1,35.9282,-82.3641
1003775996.0,1,35.9585,-82.2235
1003775998.0,1,35.97,-82.3675
1003776005.0,1,35.8906,-82.4028
1003776006.0,1,35.868,-82.2016
1003776007.0,1,35.9328,-82.3647
1003776011.0,1,35.925,-82.1677
1003776018.0,1,35.9212,-82.3327
1003776021.0,1,35.9102,-82.4225
1003776025.0,1,36.0022,-82.2125
1003776027.0,1,35.9106,-82.4538
1003776032.0,1,36.0128,-82.2036
1003776036.0,1,35.8791,-82.2122
1003776044.0,1,35.9259,-82.2313
1003776047.0,1,35.846,-82.1718
1003776050.0,1,35.9831,-82.401
1003776055.0,1,35.9356,-82.2688
1003776060.0,1,35.8506,-82.4162
1003776061.0,1,35.94,-82.2077
1003776064.0,1,35.9382,-82.4577
1003776066.0,1,35.924,-82.4343
1003776082.0,1,35.9974,-82.2176
1003776084.0,1,35.912,-82.2932
1003776091.0,1,35.8919,-82.4361
1003776092.0,1,35.9449,-82.2047
1003776095.0,1,35.9468,-82.2213
1003776101.0,1,35.9375,-82.2344
1003776370.0,1,35.8656,-81.7045
1003776370.0,2,35.8656,-81.6984
1003776381.0,1,35.6241,-81.8348
1003776381.0,2,35.6231,-81.8342
1003776588.0,1,36.3927,-78.7244
1003776588.0,2,36.3234,-78.7683
1003776591.0,1,36.539,-78.6079
1003776591.0,2,36.5387,-78.6079
1003776632.0,1,35.3011,-78.4568
1003776632.0,2,35.3002,-78.4568
1003776635.0,1,35.32,-78.3555
1003776635.0,2,35.3233,-78.3561
1003776663.0,1,35.8039,-82.4725
1003776663.0,2,35.8046,-82.4735
1003776776.0,1,35.6949,-79.9296
1003776776.0,2,35.6942,-79.9283
1003776778.0,1,35.8922,-79.5522
1003776778.0,2,35.8923,-79.5504
1003776819.0,1,35.2351,-80.1536
1003776819.0,2,35.2326,-80.1529
1003776840.0,1,36.4132,-80.1791
1003776840.0,2,36.4112,-80.1795
1003776877.0,1,36.3319,-78.137
1003776877.0,2,36.3321,-78.1356
1003776878.0,1,36.3291,-78.1339
1003776878.0,2,36.3294,-78.1331
1003776879.0,1,36.4524,-78.1904
1003776879.0,2,36.3168,-78.25
1003776902.0,1,36.29,-78.1789
1003776902.0,2,36.2916,-78.1794
1003776907.0,1,36.107,-81.2689
1003776907.0,2,36.1077,-81.2677
1003777729.0,1,35.8437,-79.5291
1003779252.0,1,34.0535,-78.1978
1003779341.0,1,34.2798,-78.1616
1003779577.0,1,35.5503,-82.2705
1003781181.0,1,35.5928,-81.7755
1003781218.0,1,35.6372,-81.4956
1003781246.0,1,35.5674,-81.5489
1003781262.0,1,35.6795,-81.5549
1003781281.0,1,35.578,-81.5934
1003781292.0,1,35.6026,-81.5811
1003781405.0,1,35.5674,-81.5919
1003781424.0,1,35.7277,-81.8698
1003781471.0,1,35.846,-81.7819
1003781515.0,1,35.8389,-81.8149
1003781519.0,1,35.8865,-81.7274
1003781540.0,1,35.6161,-81.5795
1003781579.0,1,35.6241,-81.8263
1003781595.0,1,35.6255,-81.83
1003781596.0,1,35.6269,-81.8296
1003781597.0,1,35.6102,-81.5782
1003781617.0,1,35.7754,-81.8313
1003781662.0,1,35.6241,-81.5416
1003781741.0,1,35.6404,-81.835
1003781760.0,1,36.4845,-79.3392
1003782454.0,1,36.0653,-76.4255
1003782581.0,1,36.2311,-76.6588
1003782833.0,1,36.0335,-76.5312
1003782835.0,1,36.0131,-76.5798
1003782855.0,1,36.2836,-76.6345
1003782885.0,1,36.0632,-76.4953
1003782892.0,1,36.0797,-76.4723
1003782893.0,1,36.0828,-76.4786
1003782894.0,1,36.0834,-76.4711
1003782895.0,1,36.0835,-76.4719
1003782899.0,1,36.0805,-76.4725
1003782900.0,1,36.0755,-76.4907
1003782901.0,1,36.0804,-76.4774
1003782913.0,1,36.074,-76.4918
1003782914.0,1,36.0749,-76.4809
1003782915.0,1,36.0836,-76.4815
1003782921.0,1,36.0755,-76.4842
1003782922.0,1,36.076,-76.4768
1003782924.0,1,36.0764,-76.4831
1003782925.0,1,36.0746,-76.4764
1003782926.0,1,36.0773,-76.4763
1003782927.0,1,36.0717,-76.478
1003782928.0,1,36.0684,-76.4803
1003782929.0,1,36.0835,-76.4703
1003782934.0,1,36.2092,-76.65
1003782936.0,1,36.0686,-76.4866
1003782941.0,1,36.0667,-76.4877
1003782942.0,1,36.0689,-76.4793
1003782943.0,1,36.0666,-76.4789
1003782945.0,1,36.0837,-76.4734
1003782947.0,1,36.0774,-76.4843
1003782949.0,1,36.0762,-76.4729
1003782952.0,1,36.2215,-76.5895
1003782954.0,1,36.0805,-76.4813
1003782956.0,1,36.0768,-76.4808
1003782959.0,1,36.0789,-76.4826
1003783090.0,1,34.9781,-78.7061
1003783093.0,1,35.2069,-78.812
1003784009.0,1,35.4277,-77.6656
1003785670.0,1,35.4768,-82.3089
1003785678.0,1,35.4711,-82.3525
1003785705.0,1,35.4696,-82.3595
1003785715.0,1,35.4675,-82.3567
1003785727.0,1,35.3905,-82.2689
1003785806.0,1,35.4539,-82.2959
1003785837.0,1,35.1929,-82.3582
1003785847.0,1,35.4627,-82.3295
1003785901.0,1,35.4322,-82.295
1003785937.0,1,35.4699,-82.2986
1003785939.0,1,35.4707,-82.3669
1003786012.0,1,35.4351,-82.2777
1003786041.0,1,35.4918,-82.325
1003786136.0,1,35.4904,-82.3145
1003786153.0,1,35.441,-82.3632
1003786154.0,1,35.4702,-82.3041
1003786303.0,1,35.4844,-78.6323
1003786333.0,1,35.3339,-79.1603
1003786339.0,1,35.5372,-79.0065
1003786359.0,1,35.4888,-81.481
1003787078.0,1,36.0714,-78.0013
1003787085.0,1,35.9623,-78.1103
1003787115.0,1,36.1471,-77.733
1003787148.0,1,35.7763,-78.0815
1003787151.0,1,35.7951,-78.2424
1003787196.0,1,34.3508,-77.8108
1003787758.0,1,34.473,-77.5409
1003787760.0,1,34.9021,-77.539
1003787999.0,1,34.9085,-77.2774
1003788038.0,1,34.5351,-77.4921
1003788099.0,1,34.4958,-77.5689
1003788298.0,1,34.7674,-77.634
1003788337.0,1,34.7843,-77.2237
1003788359.0,1,34.4938,-77.4854
1003788365.0,1,34.5466,-77.4764
1003788406.0,1,34.5426,-77.4734
1003788468.0,1,34.9516,-77.6409
1003789750.0,1,35.9105,-79.8432
1003789801.0,1,34.397,-79.1322
1003790586.0,1,36.0778,-76.471
1003790586.0,2,36.0771,-76.472
1003790740.0,1,35.8708,-79.4029
1003790740.0,2,35.8712,-79.4037
1003790740.0,3,35.8732,-79.402
1003790740.0,4,35.8708,-79.4033
1003790744.0,1,35.9241,-79.345
1003790744.0,2,35.9246,-79.3454
1003790749.0,1,35.9339,-79.3498
1003790749.0,2,35.9347,-79.3499
1003790759.0,1,36.2303,-79.4373
1003790759.0,2,36.23,-79.4369
1003790763.0,1,35.9279,-79.4241
1003790763.0,2,35.9298,-79.4243
1003790769.0,1,36.2461,-79.4155
1003790769.0,2,36.2472,-79.4198
1003790771.0,1,35.915,-79.4158
1003790771.0,2,35.916,-79.4159
1003790775.0,1,35.9485,-79.4216
1003790775.0,2,35.945,-79.4238
1003790781.0,1,36.1931,-79.3626
1003790781.0,2,36.1949,-79.3675
1003790824.0,1,36.0396,-81.9435
1003790824.0,2,36.0409,-81.9443
1003790849.0,1,34.0585,-78.5255
1003790849.0,2,34.059,-78.5246
1003791117.0,1,34.1276,-78.1044
1003791117.0,2,34.1281,-78.1052
1003791209.0,1,34.031,-78.246
1003791209.0,2,34.0282,-78.2452
1003791273.0,1,34.0896,-78.0991
1003791273.0,2,34.087,-78.0991
1003791352.0,1,34.3219,-78.1323
1003791352.0,2,34.3217,-78.1318
1003791450.0,1,34.0834,-78.5122
1003791450.0,2,34.0841,-78.5122
1003792035.0,1,35.6593,-82.8686
1003792035.0,2,35.6587,-82.8697
1003792068.0,1,35.5684,-81.6333
1003792068.0,2,35.5803,-81.5996
1003792068.0,3,35.5794,-81.6341
1003792068.0,4,35.5827,-81.6233
1003792068.0,5,35.5787,-81.6018
1003792068.0,6,35.5777,-81.5984
1003792068.0,7,35.5836,-81.6228
1003792068.0,8,35.5827,-81.6297
1003792068.0,9,35.5796,-81.6014
1003792068.0,10,35.58,-81.597
1003792068.0,11,35.5735,-81.6268
1003792068.0,12,35.5684,-81.6092
1003792068.0,13,35.5786,-81.5968
1003792068.0,14,35.5791,-81.6339
1003792068.0,15,35.5818,-81.6354
1003792068.0,16,35.5795,-81.602
1003792068.0,17,35.5843,-81.5973
1003792068.0,18,35.571,-81.6286
1003792068.0,19,35.5832,-81.6286
1003792068.0,20,35.5711,-81.6062
1003792068.0,21,35.5844,-81.5973
1003792068.0,22,35.5657,-81.6374
1003792068.0,23,35.5734,-81.6411
1003792076.0,1,35.6537,-81.4961
1003792076.0,2,35.6528,-81.4956
1003792098.0,1,35.6294,-81.8204
1003792098.0,2,35.6315,-81.8217
1003792132.0,1,35.6127,-81.7656
1003792132.0,2,35.6121,-81.7662
1003792132.0,3,35.6119,-81.767
1003792132.0,4,35.6111,-81.7681
1003792132.0,5,35.6115,-81.7682
1003792132.0,6,35.6115,-81.7661
1003792132.0,7,35.6105,-81.7676
1003792132.0,8,35.6135,-81.7657
1003792213.0,1,35.647,-81.5642
1003792213.0,2,35.6459,-81.5641
1003792213.0,3,35.647,-81.565
1003792254.0,1,34.86,-76.3894
1003792254.0,2,34.8611,-76.3906
1003792273.0,1,34.9554,-76.5861
1003792273.0,2,34.9548,-76.5873
1003792306.0,1,34.9788,-76.6064
1003792306.0,2,34.9793,-76.6064
1003792307.0,1,34.8483,-76.7438
1003792307.0,2,34.8053,-76.7192
1003792529.0,1,34.3286,-78.5015
1003792529.0,2,34.3242,-78.4947
1003792529.0,3,34.3264,-78.493
1003792533.0,1,34.1753,-78.7947
1003792533.0,2,34.1735,-78.7962
1003792577.0,1,34.3108,-78.2583
1003792577.0,2,34.3136,-78.2638
1003792622.0,1,34.3377,-78.4355
1003792622.0,2,34.3365,-78.4347
1003792694.0,1,35.2213,-78.7297
1003792694.0,2,35.2209,-78.7282
1003792712.0,1,35.2424,-78.786
1003792712.0,2,35.2423,-78.7884
1003792712.0,3,35.2455,-78.7872
1003792752.0,1,35.2245,-78.8521
1003792752.0,2,35.2274,-78.8552
1003792774.0,1,34.9589,-78.6591
1003792774.0,2,34.9574,-78.6591
1003792774.0,3,34.9588,-78.6606
1003792774.0,4,34.9587,-78.6624
1003792785.0,1,34.8825,-78.532
1003792785.0,2,34.8798,-78.5345
1003792785.0,3,34.8827,-78.5328
1003792786.0,1,34.86,-78.6358
1003792786.0,2,34.8608,-78.635
1003792951.0,1,34.8746,-78.1409
1003792951.0,2,34.8746,-78.1409
1003792953.0,1,35.0966,-78.0165
1003792953.0,2,35.0966,-78.0165
1003792953.0,3,35.0966,-78.0165
1003792953.0,4,35.0966,-78.0165
1003792961.0,1,34.9056,-77.8423
1003792961.0,2,34.9056,-77.8423
1003792984.0,1,34.9166,-78.131
1003792984.0,2,34.9166,-78.131
1003792999.0,1,34.775,-78.0845
1003792999.0,2,34.775,-78.0845
1003792999.0,3,34.775,-78.0845
1003792999.0,4,34.775,-78.0845
1003792999.0,5,34.775,-78.0845
1003793014.0,1,35.0997,-77.9786
1003793014.0,2,35.0997,-77.9786
1003793014.0,3,35.0997,-77.9786
1003793026.0,1,34.9928,-77.7445
1003793026.0,2,34.9928,-77.7445
1003793026.0,3,34.9928,-77.7445
1003793026.0,4,34.9928,-77.7445
1003793032.0,1,35.1798,-77.9827
1003793032.0,2,35.1798,-77.9827
1003793038.0,1,34.9149,-77.7906
1003793038.0,2,34.9134,-77.7931
1003793050.0,1,34.8767,-77.9665
1003793050.0,2,34.8767,-77.9665
1003793050.0,3,34.8767,-77.9665
1003793061.0,1,35.1483,-77.9882
1003793061.0,2,35.1483,-77.9882
1003793083.0,1,35.1098,-77.7551
1003793083.0,2,35.1098,-77.7551
1003793095.0,1,34.8686,-78.0889
1003793095.0,2,34.8686,-78.0889
1003793095.0,3,34.8686,-78.0889
1003793095.0,4,34.8686,-78.0889
1003793105.0,1,35.16,-77.9159
1003793105.0,2,35.16,-77.9159
1003793107.0,1,34.7327,-78.1345
1003793107.0,2,34.7327,-78.1345
1003793112.0,1,34.7412,-77.7711
1003793112.0,2,34.7412,-77.7711
1003793115.0,1,34.9684,-77.7817
1003793115.0,2,34.9684,-77.7817
1003793119.0,1,34.8997,-77.789
1003793119.0,2,34.8997,-77.789
1003793128.0,1,34.9795,-77.8851
1003793128.0,2,34.9795,-77.8851
1003793128.0,3,34.9795,-77.8851
1003793140.0,1,34.7385,-77.7366
1003793140.0,2,34.7385,-77.7366
1003793145.0,1,34.7365,-77.7248
1003793145.0,2,34.7407,-77.7273
1003793155.0,1,34.7769,-77.8226
1003793155.0,2,34.7769,-77.8226
1003793159.0,1,34.9863,-77.8006
1003793159.0,2,34.9862,-77.8028
1003793159.0,3,34.9863,-77.8017
1003793159.0,4,34.9862,-77.8028
1003793306.0,1,36.143,-78.4687
1003793306.0,2,36.1427,-78.4663
1003793320.0,1,36.2345,-78.2087
1003793320.0,2,36.2344,-78.2115
1003793328.0,1,36.1378,-78.4299
1003793328.0,2,36.1375,-78.4213
1003793328.0,3,36.1345,-78.4242
1003793339.0,1,36.1355,-78.4523
1003793339.0,2,36.143,-78.4611
1003793339.0,3,36.1342,-78.4716
1003793351.0,1,36.1325,-78.4784
1003793351.0,2,36.1324,-78.4774
1003793356.0,1,36.16,-78.1868
1003793356.0,2,36.1607,-78.1871
1003793356.0,3,36.159,-78.1862
1003793359.0,1,36.1735,-78.0804
1003793359.0,2,36.1736,-78.0773
1003793366.0,1,36.1503,-78.1608
1003793366.0,2,36.1507,-78.1591
1003793366.0,3,36.1526,-78.1597
1003793390.0,1,36.0003,-78.1898
1003793390.0,2,36.0001,-78.1875
1003793393.0,1,36.1763,-78.3537
1003793393.0,2,36.1761,-78.3523
1003793393.0,3,36.176,-78.3561
1003793393.0,4,36.1767,-78.355
1003793397.0,1,36.1439,-78.1267
1003793397.0,2,36.1474,-78.1251
1003793397.0,3,36.141,-78.1277
1003793397.0,4,36.1475,-78.1237
1003793397.0,5,36.1477,-78.1264
1003793405.0,1,36.1078,-78.1552
1003793405.0,2,36.1113,-78.1239
1003793409.0,1,36.1406,-78.1112
1003793409.0,2,36.1392,-78.1097
1003793409.0,3,36.141,-78.1099
1003793415.0,1,35.9849,-78.1675
1003793415.0,2,35.9851,-78.1728
1003793419.0,1,36.1181,-78.5237
1003793419.0,2,36.1194,-78.5236
1003793426.0,1,36.1381,-78.0879
1003793426.0,2,36.1395,-78.0878
1003793427.0,1,36.1413,-78.0885
1003793427.0,2,36.1387,-78.0903
1003793430.0,1,36.18,-78.4939
1003793430.0,2,36.1805,-78.4936
1003793441.0,1,36.1524,-78.4752
1003793441.0,2,36.1535,-78.4753
1003793448.0,1,36.107,-78.1192
1003793448.0,2,36.2418,-78.1857
1003793451.0,1,36.2423,-78.2216
1003793451.0,2,36.2445,-78.2213
1003793451.0,3,36.2432,-78.2235
1003793771.0,1,36.5389,-78.682
1003793771.0,2,36.5407,-78.6819
1003793772.0,1,36.1558,-78.5306
1003793772.0,2,36.1597,-78.5304
1003793776.0,1,36.5144,-78.6134
1003793776.0,2,36.5141,-78.6138
1003793781.0,1,36.4844,-78.6215
1003793781.0,2,36.4817,-78.6231
1003793784.0,1,36.4722,-78.7564
1003793784.0,2,36.473,-78.7567
1003793788.0,1,36.4337,-78.5573
1003793788.0,2,36.4323,-78.5586
1003793789.0,1,36.5363,-78.607
1003793789.0,2,36.5386,-78.6067
1003793794.0,1,36.1738,-78.5149
1003793794.0,2,36.1791,-78.5123
1003793799.0,1,36.4408,-78.5622
1003793799.0,2,36.4436,-78.5615
1003793799.0,3,36.4416,-78.5601
1003793805.0,1,36.4607,-78.7629
1003793805.0,2,36.4652,-78.7511
1003793810.0,1,36.3602,-78.6568
1003793810.0,2,36.3579,-78.6549
1003793812.0,1,36.1819,-78.5433
1003793812.0,2,36.1784,-78.5476
1003793813.0,1,36.1438,-78.5548
1003793813.0,2,36.1473,-78.5514
1003793815.0,1,36.54,-78.7305
1003793815.0,2,36.5387,-78.7305
1003793818.0,1,36.2297,-78.517
1003793818.0,2,36.2298,-78.5149
1003793822.0,1,36.5191,-78.7816
1003793822.0,2,36.517,-78.7788
1003793831.0,1,36.4455,-78.5587
1003793831.0,2,36.4456,-78.5598
1003793832.0,1,36.4979,-78.7262
1003793832.0,2,36.497,-78.7205
1003793841.0,1,36.1797,-78.6328
1003793841.0,2,36.1831,-78.6316
1003793844.0,1,36.5405,-78.6067
1003793844.0,2,36.5383,-78.6078
1003793844.0,3,36.5403,-78.6064
1003793851.0,1,36.0592,-78.6398
1003793851.0,2,36.0588,-78.6403
1003793851.0,3,36.0597,-78.6391
1003793851.0,4,36.0601,-78.6381
1003793851.0,5,36.0581,-78.641
1003793858.0,1,36.5343,-78.584
1003793858.0,2,36.5351,-78.5854
1003793875.0,1,36.531,-78.5865
1003793875.0,2,36.5313,-78.5873
1003793913.0,1,35.4538,-82.3263
1003793913.0,2,35.4549,-82.3263
1003793930.0,1,35.468,-82.2942
1003793930.0,2,35.4667,-82.2962
1003793954.0,1,35.4786,-82.3235
1003793954.0,2,35.4791,-82.3224
1003793954.0,3,35.4781,-82.3228
1003793954.0,4,35.4786,-82.3225
1003793954.0,5,35.479,-82.3237
1003793959.0,1,35.4499,-82.2918
1003793959.0,2,35.4496,-82.2923
1003793959.0,3,35.4492,-82.2927
1003793990.0,1,35.4657,-82.3659
1003793990.0,2,35.4658,-82.3668
1003794006.0,1,35.4797,-82.3032
1003794006.0,2,35.4802,-82.3031
1003794006.0,3,35.479,-82.303
1003794006.0,4,35.4789,-82.304
1003794012.0,1,35.4474,-82.348
1003794012.0,2,35.4467,-82.3486
1003794019.0,1,35.192,-82.3797
1003794019.0,2,35.191,-82.3796
1003794069.0,1,35.7212,-78.2321
1003794069.0,2,35.7228,-78.2307
1003794122.0,1,35.3145,-78.2913
1003794122.0,2,35.3153,-78.2937
1003794470.0,1,35.5106,-81.4932
1003794470.0,2,35.5102,-81.4943
1003794498.0,1,35.5592,-81.3535
1003794498.0,2,35.5594,-81.3528
1003794522.0,1,35.809,-82.4712
